198,어쌔신 크리드 아이덴티티,아하하 집에서 하려 눈데 와파 눈 4칸인데 제 폰이 꾸진 건가요?ㅠ 기종을 모르겠네요
199,어쌔신 크리드 아이덴티티, 아 최고네요 진짜 신세계입니다.... 꿈에만 그리던 더 크 아이덴티티를 재 폰으로 해볼 줄은.. 음 단지 현질하는것만 문제네요. 그래도 괜찮아요~~
200,어쌔신 크리드 아이덴티티,아아아아아 게임하는데 핵심하고 로딩은하루죙~~~일 그리고 재일 화가 나는 건 빨리 개선하지 않으려는 유비소프트 당신들이야!!!
201,어쌔신 크리드 아이덴티티,조작 모바일 호환 컨트롤러로 플레이하려고 연결했는데...             방향 스틱은 인식이 되는데 공격이 안 되네요... 문제 해결해주세요
202,어쌔신 크리드 아이덴티티,너무 적음 무슨 스토리가 10개밖에 안됩니까?
203,어쌔신 크리드 아이덴티티,미션 좀 안녕하세요 어쌔신 크리드 미션 좀 40개 정도로 늘려주시면은 감사하겠습니다
204,어쌔신 크리드 아이덴티티,살면서 가장 꿀 잼 게임 돈이 안 아깝다 캬 클래스
205,어쌔신 크리드 아이덴티티,꿀 잼 아쉬운 것은 온라인 같은 게 있으면 좋을 거 같아요
206,어쌔신 크리드 아이덴티티,왜 안 되죠? 아직 업데이트 중이라 안 되는 건가요
207,어쌔신 크리드 아이덴티티,멀티 멀티 기능 좀 추가해주세요
208,어쌔신 크리드 아이덴티티, 재미있습니다 it's so good
209,어쌔신 크리드 아이덴티티, plz support n910s/k/l(note4 korea model)
210,어쌔신 크리드 아이덴티티,무한 로딩 당장 고쳐라 13시간 동안 했는데 안된다
211,어쌔신 크리드 아이덴티티, 아주 고퀄리티고 너무 재미있네요
212,어쌔신 크리드 아이덴티티,꿀 잼
213,어쌔신 크리드 아이덴티티,진심 꿀 잼
214,어쌔신 크리드 아이덴티티, 재미나네요
215,어쌔신 크리드 아이덴티티,빨리 6102? 에러 뜨는데 어떻게 하나요?
216,어쌔신 크리드 아이덴티티,그래픽 좋네요 그래픽 아주 좋아요
217,어쌔신 크리드 아이덴티티,그래픽이 좋아요 그래픽이 좋네요
218,어쌔신 크리드 아이덴티티, 그래픽 '만' 은 좋았다
219,어쌔신 크리드 아이덴티티, 잼
220,어쌔신 크리드 아이덴티티,업적이... 업적이 열리지 않네요
221,어쌔신 크리드 아이덴티티,꿀 잼 재밌다
222,어쌔신 크리드 아이덴티티,굳 굳
223,어쌔신 크리드 아이덴티티,"갤럭시 노트5 기기 호환 잘 됩니다. 컴퓨터로 어쌔신 크리드 재미있게 했었는데, 모바일로도 출시되니 좋네요. 컴퓨터 버전과는 달리 공간의 제약이 많지만 그래도 재밌네요. 단점은 없는 듯 있는 스토리가....."
224,어쌔신 크리드 아이덴티티,이번에는 무슨 업데이트를 한 거지?? 게임패드가 계속 안돼서 이번 업데이트로 해결하신 건가 했는데 그것도 아니네요.... 뭐가 달라진 건가요? 게임패드는 언제 수정되나요
225,어쌔신 크리드 아이덴티티,왜 안 나오나 했는데... 아니 폰 사용할 때 하다가 안드로이드 넘어와서 찾았더니 없어서 실망했는데 이제서야 이렇게 찾았네요... 그래픽 좋고 재미있습니다. 배터리를 잡아먹는 귀신이지만 ㅋㅋ
226,어쌔신 크리드 아이덴티티,스토리 마음에 들고 재밌음 가격 대비 만족도 150퍼 ㅎㅎ
227,어쌔신 크리드 아이덴티티,게임패드 지원 부탁드립니다 게임패 드로 방향 키만 지원하고 나머지는 동작이 안됩니다 화면 시점 이동도 안되고 공격 버튼 등 동작을 안 하네요
228,어쌔신 크리드 아이덴티티,아니 게임 진짜 재밌는데 학교 끝나고 들어가려니까 로그인 인증 오류 뜨네요 빨리 고쳐주세요
229,어쌔신 크리드 아이덴티티,오류가 있네요 제가 돈 내고 산지 하루 만에 튕김 현상이 조금씩 일어나네요 어떻게 안 되나요?
230,어쌔신 크리드 아이덴티티,그래픽 전부다 맘에 듭니다. 하지만 그래픽이 좀....
231,어쌔신 크리드 아이덴티티,최고 그래픽도 좋고 할만하네요. 조작 방법이 쉬워서 마음껏 해요. ㅎㅎ
232,어쌔신 크리드 아이덴티티,좋음 제 폰이 후져서 그런 건진 모르겠지만 레크 빼고는 좋아요
233,어쌔신 크리드 아이덴티티,환불 요청합니다 랙이 너무 심하네요 갤s 5인데.. 즐기지 못할 수준이에요
234,어쌔신 크리드 아이덴티티,구매 취소합니다 환불 신청 2번 했는데 묵묵 문답이네 폰 깜빡임이 심하고 게임 중 자꾸 꺼집니다 폰 터지겠네요
235,어쌔신 크리드 아이덴티티,완전 꿀 잼 잘 모르겠지만 제 폰은 렉도 안 걸리고 정말    재미있습니 돠!
236,어쌔신 크리드 아이덴티티,훌륭한 게임이네요 아주 재밌네요 컨트롤이 좀 어려울 뿐!
237,어쌔신 크리드 아이덴티티,이거 샀는데 50프로에서 멈쳐요.
238,어쌔신 크리드 아이덴티티,으아아아 잘 만들었다 나는 컴퓨터로 해본 적이 없지만 이걸 한 후 컴퓨터로도 해보고 싶다는 생각이 든다
239,어쌔신 크리드 아이덴티티,뚝뚝 끊기네요.. 처음엔 좀 참으면서 하다가.. 이젠 한계네요 반값이라도 환불해주시면 좋겠어요..
240,어쌔신 크리드 아이덴티티,재밌음 노트 5에서는 잘 돌아가는군요 재밌게 하고 있습니다.
241,어쌔신 크리드 아이덴티티,이 게임 진심 최고 X-BOX로도 해보았지만 진심 최고 그래픽을 좀 더 좋게 해 주세요
242,어쌔신 크리드 아이덴티티,진짜 콘솔 같아요 굳~ 결제한 보람이 있네요
243,어쌔신 크리드 아이덴티티,원작 느낌 그대로 재미있네요 ^^ 친구 집에서 ps3로 플레이했던 그 느낌 그대로 재미있네요
244,어쌔신 크리드 아이덴티티,재미나네 이런 게임 좋아합니다 시간 가는 줄 모르고 하구 있네요ㅋ 대박 나시길.....
245,어쌔신 크리드 아이덴티티,소리가 샤오미 패드에서 음향이 안 들립니다 패치 좀 부탁
246,어쌔신 크리드 아이덴티티,재밌게 잘하고 있는데 갑자기 왜 서버가 안 열려있다고 뜨는 거지요!!? 빨리 게임하게 해줘요!!!
247,어쌔신 크리드 아이덴티티,말이 필요 없는 게임 very good
248,어쌔신 크리드 아이덴티티,ㅋㅋ 저는 기프트카드로 ㅎㅎ
249,어쌔신 크리드 아이덴티티,업데이트 업데이트를 하라는 대 플레이 스토어에는 업데이트하라는 말이 업고 이거 어떻게 해야 하나요. 오류도 같이 뜹니다.
250,어쌔신 크리드 아이덴티티,짱 돈이 아깝지 않을 정도의 그래픽과 재미가 있음
251,어쌔신 크리드 아이덴티티,간만이네 해볼 만한 게임
252,어쌔신 크리드 아이덴티티,최적화 좀 영
253,어쌔신 크리드 아이덴티티,그냥 그 그 저 그저 그냥
254,어쌔신 크리드 아이덴티티,꿀 잼 돈 주고 산 보람이 있네요
255,어쌔신 크리드 아이덴티티,굿 게꿀잼ㅇㅈ
256,어쌔신 크리드 아이덴티티,그러 하다
257,어쌔신 크리드 아이덴티티,ㅁ 해보고 싶었음
258,어쌔신 크리드 아이덴티티,좋다 재미지다
259,어쌔신 크리드 아이덴티티, 재미있네요
260,어쌔신 크리드 아이덴티티,굿 좋아
261,어쌔신 크리드 아이덴티티,재미있어요 재미있어요
262,어쌔신 크리드 아이덴티티,드디어 시작해요ㅎㅎ 먼저 ios 버전이 출시되어 언제쯤 나올지 궁금했었는데 드디어 구매하여 플레이합니다 조작감은 처음이라 그런지 아직 익숙하지 않아 불편하지만 하다 보면 괜찮습니다
263,어쌔신 크리드 아이덴티티,기대만큼 재밌게 하고 있어요 역시  기대한 만큼 지금 재밌게 게임 중이고 렉도 많지 않은 편이며 튕김 현상은 아직까지 없습니다  스토리가 짧아 보이는 것 같지만 돈이 아깝지 않은 게임이에요 추천!!!
264,어쌔신 크리드 아이덴티티,드디어 완전한 아크가 나타난 건가 설명이 필요 없다 개인적으로는 추천하는 사람 쪽에 속한다 이 게임은 컴퓨터게임이 휴대폰 게임으로 넘어올 수 있는 계기를 마련해준 거일 수도 있다 제가 이렇게 길게 설명을 쓴 적은 없지만 스팀에 게임이 106개 있는 사람 입장에서는 재미있네요 기종이 높을수록 쾌적한 게임 플레이가 가능합니다
265,어쌔신 크리드 아이덴티티,"6006,6009,6012 오류 뜨는 분들 오류가 뜨면 sd카드에 공간이 부족한 것일 수도 있습니다.  저는 6009오류가 계속 같은 지점에서 뜨길래 용량을 체크해보니 sd카드에 공간이 딱 멈추는 시점의 용량만큼 이더라고요 무조건 안되니깐 환불!이라고 할 이는 없을 것 같아요^^"
266,어쌔신 크리드 아이덴티티,나름 나름 재밌어요 그래픽도 나쁘지않아요ㅎㅎ
267,어쌔신 크리드 아이덴티티,대박 말이 필요 없는 대작입니다 다운로드하길 잘했다는 생각뿐이 안 드네요
,name,review
0,숫자로 페인트-무료 컬러링북&퍼즐 게임, 다른 앱들은 컬러를 일일이 선택해야 하는데 이 앱은 자동으로 선택되니 좋네요
1,숫자로 페인트-무료 컬러링북&퍼즐 게임, 너무한 재미있어요 쉰 는 시간 때 심심하면 짱인데요
2,숫자로 페인트-무료 컬러링북&퍼즐 게임, 이게 완전히 중독성이 있네요 재밌게 잘 하겠습니다
3,숫자로 페인트-무료 컬러링북&퍼즐 게임, 지이 진짜로 좋은 앱입니다! 전 배경화면으로 후후후 하죠 후후후 추천합니다
4,숫자로 페인트-무료 컬러링북&퍼즐 게임, 나름 색칠공부... ㅋ
5,숫자로 페인트-무료 컬러링북&퍼즐 게임, 매일매일 새로운 그림이 업데이트돼서 너무 좋고 색깔도 정해져 있어서 너무 좋아요!
6,숫자로 페인트-무료 컬러링북&퍼즐 게임, 존잼 할만함
7,숫자로 페인트-무료 컬러링북&퍼즐 게임, 제 있어요 후훗
8,숫자로 페인트-무료 컬러링북&퍼즐 게임, 집중력 향상에 도움이 되네요
9,숫자로 페인트-무료 컬러링북&퍼즐 게임, 없던 집중력도 끌어내네요
10,숫자로 페인트-무료 컬러링북&퍼즐 게임, 킬링타임용으로 적절
11,숫자로 페인트-무료 컬러링북&퍼즐 게임, 자동이 어딨어요
12,숫자로 페인트-무료 컬러링북&퍼즐 게임, 재미있어요!
13,숫자로 페인트-무료 컬러링북&퍼즐 게임, 추천합니다!
14,숫자로 페인트-무료 컬러링북&퍼즐 게임, 좋아요~~♡♡
15,숫자로 페인트-무료 컬러링북&퍼즐 게임, 너무 재미있어요
16,숫자로 페인트-무료 컬러링북&퍼즐 게임, 꿀 잼
17,숫자로 페인트-무료 컬러링북&퍼즐 게임, 사랑해
18,숫자로 페인트-무료 컬러링북&퍼즐 게임, 좋아요
19,숫자로 페인트-무료 컬러링북&퍼즐 게임, 😂
20,숫자로 페인트-무료 컬러링북&퍼즐 게임, 굳
21,숫자로 페인트-무료 컬러링북&퍼즐 게임, 좋아요
22,숫자로 페인트-무료 컬러링북&퍼즐 게임, 좋아
23,숫자로 페인트-무료 컬러링북&퍼즐 게임, 좋네요
24,숫자로 페인트-무료 컬러링북&퍼즐 게임, 굿
25,숫자로 페인트-무료 컬러링북&퍼즐 게임, 음... 그냥 재미있어요 심심할 때 하면 최고!
26,숫자로 페인트-무료 컬러링북&퍼즐 게임, 시간 가는지 몰라 10시간 게임했다ᄏ
27,숫자로 페인트-무료 컬러링북&퍼즐 게임, 너무 좋아요 만들데도 괜찮아어요^-^
28,숫자로 페인트-무료 컬러링북&퍼즐 게임, 시간 가는 줄 모르겠네요
29,숫자로 페인트-무료 컬러링북&퍼즐 게임, 재미있네요
30,숫자로 페인트-무료 컬러링북&퍼즐 게임, 재미있습니다
31,숫자로 페인트-무료 컬러링북&퍼즐 게임, 좋아요
32,숫자로 페인트-무료 컬러링북&퍼즐 게임, 인어공주 십자 두 색깔 안 나와요 업데이트 다시 고쳐주세요
33,숫자로 페인트-무료 컬러링북&퍼즐 게임, 인어공주 색칠하는 거 오류가 있습니다
34,숫자로 페인트-무료 컬러링북&퍼즐 게임, 너무너무 좋았어요. 그런데 조금 찾기가 어려웠어요
35,숫자로 페인트-무료 컬러링북&퍼즐 게임, 재밌어요
36,숫자로 페인트-무료 컬러링북&퍼즐 게임, 재미있는 게임이네요
37,숫자로 페인트-무료 컬러링북&퍼즐 게임, 이거 답변이 영어라 읽고 싶은데 못 읽음 ㅠㅠ
38,숫자로 페인트-무료 컬러링북&퍼즐 게임, 터치감이 좋아서 빠르게 할 수 있어요.
39,숫자로 페인트-무료 컬러링북&퍼즐 게임, 소소히 집중해서 할 수 있어 좋네요 그림도 단계가 있는 거 같아 그 점 좋아요 쉽지 않아서요~
40,숫자로 페인트-무료 컬러링북&퍼즐 게임, 변태 사진도 추가 부탁이요
41,숫자로 페인트-무료 컬러링북&퍼즐 게임, 정말 즐거워지는 것 같아요
42,숫자로 페인트-무료 컬러링북&퍼즐 게임, 올~생각했던 것보다 재밌는데~
43,숫자로 페인트-무료 컬러링북&퍼즐 게임, 기업 다라는 느낌
44,숫자로 페인트-무료 컬러링북&퍼즐 게임, BGM 좀 지워주세요
45,숫자로 페인트-무료 컬러링북&퍼즐 게임, 힐링 되네요ㅎ
46,숫자로 페인트-무료 컬러링북&퍼즐 게임, 시키는 대로 색칠하기 좋지 않음.
47,숫자로 페인트-무료 컬러링북&퍼즐 게임, 너무 좋아요ㅎㅎ
48,숫자로 페인트-무료 컬러링북&퍼즐 게임, 좋아요 마음 다스리기 편하고
49,숫자로 페인트-무료 컬러링북&퍼즐 게임, 인어공주 삽화가 색 번호가 이상해요~~확인해주시고 고쳐주세요~~
50,숫자로 페인트-무료 컬러링북&퍼즐 게임, 재밌어요 터 지감이 좋아요
51,숫자로 페인트-무료 컬러링북&퍼즐 게임, 힌트를 더 많이 주세요
52,숫자로 페인트-무료 컬러링북&퍼즐 게임, 심심할 때 하면 개꿀 잼
53,숫자로 페인트-무료 컬러링북&퍼즐 게임, 어려웠지만 재미가 있어요.
54,숫자로 페인트-무료 컬러링북&퍼즐 게임, 색칠하기도 편하고.. 중독성도 짱
55,숫자로 페인트-무료 컬러링북&퍼즐 게임, 좋은 앱입니다 최고로
56,숫자로 페인트-무료 컬러링북&퍼즐 게임, 광고만 없으면 대박
57,숫자로 페인트-무료 컬러링북&퍼즐 게임, 진. 짜 재미있어요
58,숫자로 페인트-무료 컬러링북&퍼즐 게임," 뭐, 재미있다"
59,숫자로 페인트-무료 컬러링북&퍼즐 게임, 짱짱 너무 좋아요
60,숫자로 페인트-무료 컬러링북&퍼즐 게임, 시간 때우기 좋아요
61,숫자로 페인트-무료 컬러링북&퍼즐 게임, 정말 최고예요
62,숫자로 페인트-무료 컬러링북&퍼즐 게임, 👍👍👍
63,숫자로 페인트-무료 컬러링북&퍼즐 게임, 너무 좋다~♡
64,숫자로 페인트-무료 컬러링북&퍼즐 게임, 감사합니다
65,숫자로 페인트-무료 컬러링북&퍼즐 게임, 최고예요
66,숫자로 페인트-무료 컬러링북&퍼즐 게임, 너무 좋아요
67,숫자로 페인트-무료 컬러링북&퍼즐 게임, 재미있어요~^^
68,숫자로 페인트-무료 컬러링북&퍼즐 게임, 내 스타일~~~^^
69,숫자로 페인트-무료 컬러링북&퍼즐 게임, 좋음
70,숫자로 페인트-무료 컬러링북&퍼즐 게임, 좋아요
71,숫자로 페인트-무료 컬러링북&퍼즐 게임, 굿
72,숫자로 페인트-무료 컬러링북&퍼즐 게임, 최고
73,숫자로 페인트-무료 컬러링북&퍼즐 게임, 좋다
74,숫자로 페인트-무료 컬러링북&퍼즐 게임, 좋아요^^
75,숫자로 페인트-무료 컬러링북&퍼즐 게임, 😍😍😍😍😍반해버렸다
76,숫자로 페인트-무료 컬러링북&퍼즐 게임, 아주 재밌네요
77,숫자로 페인트-무료 컬러링북&퍼즐 게임, 바보네요
78,숫자로 페인트-무료 컬러링북&퍼즐 게임, 음 그냥 재미있어요
79,숫자로 페인트-무료 컬러링북&퍼즐 게임, 엄청 재미있음.
80,숫자로 페인트-무료 컬러링북&퍼즐 게임, Harika
,name,review
0,히트맨 스나이퍼 (Hitman Sniper), 굿굳
1,히트맨 스나이퍼 (Hitman Sniper), 제 폰이 노트 4라 그런가 로딩이 약간 느린데 플레이할 땐 렉도 없고 그래픽도 괜찮고 재밌어요 최고 줌으로 유인이 동시 살 시체 처리 신속처리 은신 처리 헤드샷 보너스 한 번에 먹으면 기분 최고!
2,히트맨 스나이퍼 (Hitman Sniper), 정말 다 좋은데 맵을 좀 새롭게 만들어 주시면 안 되나요?? 슬슬 새로운 맵이 나와야 하지 않나... 싶은? 생각이 드네요 ㅜ 이제 사람 나오는 순서도 다 외울 거 같아요
3,히트맨 스나이퍼 (Hitman Sniper), 맵이 좀 많았으면 좋겠는데 하나뿐임. 그래도 굿
4,히트맨 스나이퍼 (Hitman Sniper), 게임에 있는 모든 것이 최고입니다! PERFECT 다만 맵이 조금 더 추가됐으면 좋겠습니다.
5,히트맨 스나이퍼 (Hitman Sniper), 이때까지 한 모바일 게임 중에서 제일 재미있고 그래픽도 가장 멋집니다!! 전 이 게임 강력 추천합니다!! 대신 새로운 맵도 추가했으면 합니다 ^^
6,히트맨 스나이퍼 (Hitman Sniper), 유료 게임이 무료여서 다운로드해 해보았는데 딱 내가 좋아하는 장르에다가 게임도 되게 재미있어요
7,히트맨 스나이퍼 (Hitman Sniper)," For a long time, I have been fan of Hitman Serious and I really thanks for I can play even on the mobile. Thank you for your work, SEL"
8,히트맨 스나이퍼 (Hitman Sniper), 예.... 뭐든지 다 좋아요 근데 맵이 하가 밖에 없는 것 한글화가 안대 있다는 게 조금 불편해 내여
9,히트맨 스나이퍼 (Hitman Sniper), 정말 재밌습니다. 스트레스가 많을 때 하면 좋은 게임이 될 것 같아요~~
10,히트맨 스나이퍼 (Hitman Sniper), 히트맨 모바일 버전도 나왔으면 좋겠어요ᅲ 스나이퍼 말고 암살 게임하는 걸로요
11,히트맨 스나이퍼 (Hitman Sniper), 아니 딴 건 다 좋은데 미션을 꼭 다 완료해야만 다음 단계로 넘어갈 수 있는 게 정말 짜증 나네요 이것돔 고쳐주세요
12,히트맨 스나이퍼 (Hitman Sniper), 엄청 재미있습니다. 사고 후회 안 합니다 진짜
13,히트맨 스나이퍼 (Hitman Sniper), 중말 만족감에 생기고 사길 잘했다는 생각이 든다
14,히트맨 스나이퍼 (Hitman Sniper), 살다 살다 이런 그래픽 처음 봤냐 그런대 미션이 하다 보면 점점 어려워 지내요ㅡ.ㅡ
15,히트맨 스나이퍼 (Hitman Sniper), 와이파이 없어도 되는 핵갓겜인데 새로운 맵이 좀 추가되었으면
16,히트맨 스나이퍼 (Hitman Sniper), 역시 돈 내고하는 게임이 꿀 잼이군
17,히트맨 스나이퍼 (Hitman Sniper), 이게 원ㄴ래 유료인 대 겁나 꿀 잼
18,히트맨 스나이퍼 (Hitman Sniper), 일반 총싸움이 아닌 표적을 찾아 제거하는 게 재미있네요~^^
19,히트맨 스나이퍼 (Hitman Sniper), 스나이퍼 작전 게임 중 이건 ㅎㄷㄷ.......최고
20,히트맨 스나이퍼 (Hitman Sniper), 이것 해보시면 재미있고 흥미진진해서 꿀 잼 해보시면 마음에 들 거임!!!
21,히트맨 스나이퍼 (Hitman Sniper), 다른 저격 게임보다 훨씬 재미있고 실감 나요 제 친구들에게 추천 해주어 어요
22,히트맨 스나이퍼 (Hitman Sniper), 오미 도랑 도미노가 뭐예요 어디 있어요
23,히트맨 스나이퍼 (Hitman Sniper), 재밌는데 맵이 하나라 조금 질려요
24,히트맨 스나이퍼 (Hitman Sniper), 저격으로 목표물을 쏘세요
25,히트맨 스나이퍼 (Hitman Sniper), 무료 총 주는 이벤트 중에 친구 추가하면 페이스북 게시물 쓰기가 왜 나옵니까?
26,히트맨 스나이퍼 (Hitman Sniper), 저 해군할 건데 군인 해야겠네요 이 게임 때문에 총을 잡아야겠어요
27,히트맨 스나이퍼 (Hitman Sniper), 재밌어요. 역시 유니티 합작품
28,히트맨 스나이퍼 (Hitman Sniper), 아까 킬링타임 오져부네
29,히트맨 스나이퍼 (Hitman Sniper), 와 정말 이것보다 재밌는 스나이퍼 게임은 못 봤습니다 이 게임은 레전드입니다
30,히트맨 스나이퍼 (Hitman Sniper), 일부 번역이 좀 부족하지만 괜찮네요
31,히트맨 스나이퍼 (Hitman Sniper), 재미있고 하다 보면 5발마다 장전 이 있어 실감 나는 게임이다.
32,히트맨 스나이퍼 (Hitman Sniper), 한마디로 개꿀 잼
33,히트맨 스나이퍼 (Hitman Sniper)," 너무너무 재미있어요 그리 팩, 음악, 그 밖에 퀄리티 다 마음에 들어요!"
34,히트맨 스나이퍼 (Hitman Sniper), 역시 외국은 남다른 듯
35,히트맨 스나이퍼 (Hitman Sniper), 게임이 집중하게 만드네요
36,히트맨 스나이퍼 (Hitman Sniper), 링 해보세요 개꿀 쨈
37,히트맨 스나이퍼 (Hitman Sniper), 재미있긴 한데 좀 더 다양한 맵이었으면 좋겠습니다
38,히트맨 스나이퍼 (Hitman Sniper), 맵이 많으면 좋겠어요
39,히트맨 스나이퍼 (Hitman Sniper), 게임이 이렇게 재밋을 수가 없는데 너무 재미있습니다
40,히트맨 스나이퍼 (Hitman Sniper), ㅅ료요용ㄱㅅㅇㅅ
41,히트맨 스나이퍼 (Hitman Sniper), 따봉 하나면 된다
42,히트맨 스나이퍼 (Hitman Sniper), 와 진짜 그래픽도 좋고 재미도 있고 총도 다양해서 좋네요.
43,히트맨 스나이퍼 (Hitman Sniper), 아주 고냥 갓겜
44,히트맨 스나이퍼 (Hitman Sniper), 재미있음. 킬링타임용
45,히트맨 스나이퍼 (Hitman Sniper), 갓겜 죽어도 해야 할 게임
46,히트맨 스나이퍼 (Hitman Sniper), 시간 가는지 모르고 합니다
47,히트맨 스나이퍼 (Hitman Sniper), 그냥저냥 할만한 듯
48,히트맨 스나이퍼 (Hitman Sniper), 아주 좋아요
49,히트맨 스나이퍼 (Hitman Sniper), Good game. Must try
50,히트맨 스나이퍼 (Hitman Sniper), 재밌습니다 ㅎㅎ
51,히트맨 스나이퍼 (Hitman Sniper), 지나간 미션도 언제든 다시 할 수 있으면 좋겠습니다.
52,히트맨 스나이퍼 (Hitman Sniper), 살벌해요!!
53,히트맨 스나이퍼 (Hitman Sniper), Good shot !!
54,히트맨 스나이퍼 (Hitman Sniper), 와대 박 돈 주고 칼만 함 꼭 깔아요!
55,히트맨 스나이퍼 (Hitman Sniper), 조작이 쉬워서 스토리 보는 재미가 있어요
56,히트맨 스나이퍼 (Hitman Sniper), 진짜 재밌어요
57,히트맨 스나이퍼 (Hitman Sniper), 진짜 재밌음
58,히트맨 스나이퍼 (Hitman Sniper), 지리네요 게임
59,히트맨 스나이퍼 (Hitman Sniper), 꿀 잼 계속 빠져요
60,히트맨 스나이퍼 (Hitman Sniper), 그래 재미나다 재미나
61,히트맨 스나이퍼 (Hitman Sniper), 재밌네요.
62,히트맨 스나이퍼 (Hitman Sniper), 내폰에는한글화가안됫내....
63,히트맨 스나이퍼 (Hitman Sniper), 완전 대박이에요
64,히트맨 스나이퍼 (Hitman Sniper), 개발자 천재
65,히트맨 스나이퍼 (Hitman Sniper), 정말 재밌네
66,히트맨 스나이퍼 (Hitman Sniper), 꿀 잼에요
67,히트맨 스나이퍼 (Hitman Sniper), 오랜만에 재미있는 게임 찾았네요
68,히트맨 스나이퍼 (Hitman Sniper), 엄청 재밌음
69,히트맨 스나이퍼 (Hitman Sniper), 콜레트럴
70,히트맨 스나이퍼 (Hitman Sniper), 개꿀띠
71,히트맨 스나이퍼 (Hitman Sniper), 공짜쵀고
72,히트맨 스나이퍼 (Hitman Sniper), 너무 재밌는데
73,히트맨 스나이퍼 (Hitman Sniper), 겍굴젠
74,히트맨 스나이퍼 (Hitman Sniper), Good Luck
75,히트맨 스나이퍼 (Hitman Sniper), 졸잼입니다
76,히트맨 스나이퍼 (Hitman Sniper), 재미나요.!
77,히트맨 스나이퍼 (Hitman Sniper), 재미나네요
78,히트맨 스나이퍼 (Hitman Sniper), 베리 굳
79,히트맨 스나이퍼 (Hitman Sniper), 재밌네요
80,히트맨 스나이퍼 (Hitman Sniper), 한글화만 되면 최고겠네요.
81,히트맨 스나이퍼 (Hitman Sniper), 감사!
82,히트맨 스나이퍼 (Hitman Sniper), 재밌네요
83,히트맨 스나이퍼 (Hitman Sniper), 개꼴 잼
84,히트맨 스나이퍼 (Hitman Sniper), ㅗㅜㅑ....대박!!!
85,히트맨 스나이퍼 (Hitman Sniper), 정말 재미있어요!
86,히트맨 스나이퍼 (Hitman Sniper), 죽이는 거 진짜 좋다
87,히트맨 스나이퍼 (Hitman Sniper), 오랜만에 재밌는 게임을 하네요 ^^
88,히트맨 스나이퍼 (Hitman Sniper), 대박 짱 재밌음~!!
89,히트맨 스나이퍼 (Hitman Sniper), 포티 세븐! 옛날 기억이... ...
90,히트맨 스나이퍼 (Hitman Sniper), 정말 최고의 게임!!!!
91,히트맨 스나이퍼 (Hitman Sniper), 짱
92,히트맨 스나이퍼 (Hitman Sniper), 졸잼
93,히트맨 스나이퍼 (Hitman Sniper), 👍
94,히트맨 스나이퍼 (Hitman Sniper), 꿀 잼
95,히트맨 스나이퍼 (Hitman Sniper), GOOD
96,히트맨 스나이퍼 (Hitman Sniper), 꿀 잼
97,히트맨 스나이퍼 (Hitman Sniper), GOOD
98,히트맨 스나이퍼 (Hitman Sniper), 진짜 재미있어요
99,히트맨 스나이퍼 (Hitman Sniper), 조작감도 좋음
100,히트맨 스나이퍼 (Hitman Sniper), 재밌게 하고 있어요
101,히트맨 스나이퍼 (Hitman Sniper), 재미있게 하고 있어요
102,히트맨 스나이퍼 (Hitman Sniper), 매우 좋아요
103,히트맨 스나이퍼 (Hitman Sniper), 구굳구굳
104,히트맨 스나이퍼 (Hitman Sniper), 좋네요 재밌어요
105,히트맨 스나이퍼 (Hitman Sniper), 재미남
106,히트맨 스나이퍼 (Hitman Sniper), 최고네요
107,히트맨 스나이퍼 (Hitman Sniper), 재미있네요
108,히트맨 스나이퍼 (Hitman Sniper), 잘 만들었네요.
109,히트맨 스나이퍼 (Hitman Sniper), goob
110,히트맨 스나이퍼 (Hitman Sniper), 국
111,히트맨 스나이퍼 (Hitman Sniper), 개꿀
112,히트맨 스나이퍼 (Hitman Sniper), 꿀 잼
113,히트맨 스나이퍼 (Hitman Sniper), 갓겜
114,히트맨 스나이퍼 (Hitman Sniper), Good
115,히트맨 스나이퍼 (Hitman Sniper), funny
116,히트맨 스나이퍼 (Hitman Sniper), 짱
117,히트맨 스나이퍼 (Hitman Sniper), Nice
118,히트맨 스나이퍼 (Hitman Sniper), 굿 잡
119,히트맨 스나이퍼 (Hitman Sniper), 굿 게임
120,히트맨 스나이퍼 (Hitman Sniper), gooood
121,히트맨 스나이퍼 (Hitman Sniper)," 최고예요!!!,"
122,히트맨 스나이퍼 (Hitman Sniper), 굿.
123,히트맨 스나이퍼 (Hitman Sniper), 개 재밌다 추---천
124,히트맨 스나이퍼 (Hitman Sniper), 굳
125,히트맨 스나이퍼 (Hitman Sniper), 최고!!!
126,히트맨 스나이퍼 (Hitman Sniper), 재미나네요
127,히트맨 스나이퍼 (Hitman Sniper), 재미있네요
128,히트맨 스나이퍼 (Hitman Sniper), 재미있어요
129,히트맨 스나이퍼 (Hitman Sniper), 재미있는 것
130,히트맨 스나이퍼 (Hitman Sniper), 최고이네요
131,히트맨 스나이퍼 (Hitman Sniper), 최고의 게임
132,히트맨 스나이퍼 (Hitman Sniper), 좋아 요
133,히트맨 스나이퍼 (Hitman Sniper), 좋은 게임
134,히트맨 스나이퍼 (Hitman Sniper), 최고임
135,히트맨 스나이퍼 (Hitman Sniper), 재미있네요
136,히트맨 스나이퍼 (Hitman Sniper), 좋은데요
137,히트맨 스나이퍼 (Hitman Sniper), 재미납니다
138,히트맨 스나이퍼 (Hitman Sniper), 굳
